,sample,latitude,longitude,date,time_botto,site,location,visibility,image,fov_Limite,fov_Open,mean_relie,sd_relief,broad_Cons,broad_Macr,broad_Seag,broad_Spon,broad_Ston,broad_Unco,broad_Unkn,Total_Sum,Total_adj,Class,geometry,kndavi
315,C148,-28.70466667,113.720065,21/04/2021,11:08:58,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,SAV,POINT (113.720065 -28.70466667),0.0
316,C132,-28.70259,113.7237883,21/04/2021,11:16:56,Easter Island,Abrolhos,Moderate,Bottom,3.75,96.25,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,44.0,62.0,43.0,SAV,POINT (113.7237883 -28.70259),0.0
317,C116,-28.703925,113.728585,21/04/2021,11:24:50,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,2.53846153846154,0.505035373756076,0.0,0.0,92.0,0.0,0.0,8.0,19.0,63.0,53.0,SAV,POINT (113.728585 -28.703925),0.0
318,C144,-28.70461167,113.7483533,21/04/2021,11:40:23,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,2.675,0.474341649025257,0.0,93.0,0.0,0.0,0.0,7.0,3.0,63.0,61.0,SAV,POINT (113.7483533 -28.70461167),0.0
319,C147,-28.71005167,113.7559867,21/04/2021,11:50:38,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,0.5,0.506369683541833,0.0,2.0,0.0,0.0,0.0,98.0,0.0,62.0,62.0,Sand,POINT (113.7559867 -28.71005167),0.0
320,C112,-28.71192833,113.7578167,21/04/2021,11:57:05,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,0.525,0.505736325340815,0.0,2.0,0.0,0.0,0.0,98.0,3.0,61.0,59.0,Sand,POINT (113.7578167 -28.71192833),0.0
321,C115,-28.71144167,113.7702833,21/04/2021,12:06:29,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,64.0,64.0,Sand,POINT (113.7702833 -28.71144167),0.0
322,C131,-28.706035,113.771805,21/04/2021,12:15:18,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,1.9,0.744208407535251,0.0,74.0,4.0,0.0,0.0,23.0,7.0,61.0,57.0,Sand,POINT (113.771805 -28.706035),0.0
323,C136,-28.70408167,113.769245,21/04/2021,12:29:32,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,0.875,0.334932063528542,0.0,13.0,0.0,0.0,0.0,87.0,0.0,60.0,60.0,Sand,POINT (113.769245 -28.70408167),0.0
324,C156,-28.69938333,113.75273,21/04/2021,12:51:42,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0,76.0,70.0,Sand,POINT (113.75273 -28.69938333),0.0
325,C160,-28.69750333,113.7420267,21/04/2021,13:01:50,Easter Island,Abrolhos,Good,Bottom,0.0,100.0,0.083333333333333,0.279310193865464,0.0,2.0,0.0,0.0,0.0,98.0,0.0,62.0,62.0,Sand,POINT (113.7420267 -28.69750333),0.0
326,C128,-28.69641667,113.7460133,21/04/2021,13:09:47,Easter Island,Abrolhos,Good,Bottom,0.0,100.0,0.025,0.158113883008419,0.0,0.0,0.0,0.0,0.0,100.0,0.0,64.0,64.0,Sand,POINT (113.7460133 -28.69641667),0.0
327,C150,-28.68822,113.7509317,21/04/2021,13:22:15,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,1.96296296296296,1.67064514668721,0.0,39.0,0.0,0.0,0.0,61.0,0.0,75.0,75.0,Sand,POINT (113.7509317 -28.68822),0.0
328,C110,-28.69096667,113.7529017,21/04/2021,13:31:37,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,SAV,POINT (113.7529017 -28.69096667),0.0
329,C106,-28.685385,113.7424983,21/04/2021,13:43:11,Easter Island,Abrolhos,Moderate,Bottom,3.79746835443038,96.2025316455696,2.59322033898305,0.64643969417099,2.0,85.0,0.0,0.0,0.0,13.0,11.0,69.0,62.0,SAV,POINT (113.7424983 -28.685385),0.0
330,C138,-28.68309667,113.7237233,21/04/2021,13:55:44,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,1.46341463414634,0.710547710418159,0.0,32.0,0.0,0.0,0.0,68.0,3.0,67.0,65.0,Sand,POINT (113.7237233 -28.68309667),0.0
331,C134,-28.67432167,113.7173283,21/04/2021,14:06:27,Easter Island,Abrolhos,Moderate,Bottom,1.25,98.75,3.3728813559322,0.785609912078985,0.0,100.0,0.0,0.0,0.0,0.0,21.0,70.0,58.0,SAV,POINT (113.7173283 -28.67432167),0.0
332,C105,-28.68613,113.708885,21/04/2021,14:16:25,Easter Island,Abrolhos,Moderate,Bottom,1.25,98.75,2.85714285714286,0.353553390593274,0.0,100.0,0.0,0.0,0.0,0.0,2.0,66.0,65.0,SAV,POINT (113.708885 -28.68613),0.0
333,C149,-28.68302,113.699475,21/04/2021,14:24:50,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,65.0,62.0,SAV,POINT (113.699475 -28.68302),0.0
334,C101,-28.67043333,113.6892767,21/04/2021,14:34:43,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,2.4468085106383,0.973753621153012,0.0,100.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,SAV,POINT (113.6892767 -28.67043333),0.0
335,C117,-28.66088667,113.6977167,21/04/2021,14:44:29,Easter Island,Abrolhos,Good,Bottom,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,71.0,71.0,Sand,POINT (113.6977167 -28.66088667),0.0
336,C133,-28.66535,113.714095,21/04/2021,14:56:06,Easter Island,Abrolhos,Good,Bottom,0.0,100.0,3.02898550724638,0.168994821775317,0.0,100.0,0.0,0.0,0.0,0.0,3.0,79.0,77.0,SAV,POINT (113.714095 -28.66535),0.0
337,C121,-28.65376167,113.7142717,21/04/2021,15:06:52,Easter Island,Abrolhos,Good,Bottom,2.5,97.5,1.0,0.0,0.0,95.0,0.0,5.0,0.0,0.0,8.0,66.0,61.0,SAV,POINT (113.7142717 -28.65376167),0.0
338,C135,-28.65653833,113.7221433,21/04/2021,15:15:50,Easter Island,Abrolhos,Good,Bottom,0.0,100.0,1.68888888888889,1.48969524373005,0.0,55.0,0.0,0.0,0.0,45.0,0.0,67.0,67.0,Sand,POINT (113.7221433 -28.65653833),0.0
339,C154,-28.67905667,113.7626733,21/04/2021,15:36:30,Easter Island,Abrolhos,Good,Bottom,0.0,100.0,3.60975609756098,1.13749832484465,12.0,0.0,0.0,0.0,65.0,23.0,5.0,63.0,60.0,Sand,POINT (113.7626733 -28.67905667),0.0
340,C142,-28.68607667,113.7647367,21/04/2021,15:49:23,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,3.1063829787234,0.311660528333906,13.0,87.0,0.0,0.0,0.0,0.0,23.0,64.0,52.0,SAV,POINT (113.7647367 -28.68607667),0.0
341,C162,-28.69155167,113.7649717,21/04/2021,15:59:01,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,0.957446808510638,0.204029708888579,2.0,24.0,0.0,0.0,0.0,75.0,4.0,57.0,55.0,Sand,POINT (113.7649717 -28.69155167),0.0
342,C146,-28.692405,113.762905,21/04/2021,16:09:13,Easter Island,Abrolhos,Good,Bottom,0.0,100.0,1.02380952380952,0.517408893269061,3.0,0.0,0.0,2.0,0.0,95.0,10.0,65.0,59.0,Sand,POINT (113.762905 -28.692405),0.0
343,C130,-28.69304333,113.7639267,21/04/2021,16:16:55,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,1.9,0.900142438870877,11.0,66.0,0.0,0.0,0.0,23.0,28.0,60.0,47.0,Sand,POINT (113.7639267 -28.69304333),0.0
344,C127,-28.69511667,113.7700783,21/04/2021,16:30:50,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,0.95,0.220721427863152,6.0,0.0,0.0,0.0,0.0,94.0,15.0,71.0,62.0,Sand,POINT (113.7700783 -28.69511667),0.0
345,C108,-28.69677333,113.76865,21/04/2021,16:38:40,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,1.63265306122449,1.33375843563437,6.0,0.0,0.0,0.0,33.0,61.0,43.0,70.0,49.0,Sand,POINT (113.76865 -28.69677333),0.0
346,C143,-28.69702833,113.771,21/04/2021,16:46:33,Easter Island,Abrolhos,Moderate,Bottom,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,63.0,62.0,Sand,POINT (113.771 -28.69702833),0.0
347,C256,-28.437105,113.6883667,22/04/2021,06:58:37,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.62,0.725342987130634,0.0,11.0,0.0,0.0,0.0,89.0,7.0,80.0,75.0,Sand,POINT (113.6883667 -28.437105),0.0
348,C240,-28.43905667,113.6938917,22/04/2021,07:06:47,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.02,0.14142135623731,0.0,1.0,0.0,0.0,0.0,99.0,0.0,80.0,80.0,Sand,POINT (113.6938917 -28.43905667),0.0
349,C213,-28.43375,113.7017133,22/04/2021,07:15:07,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (113.7017133 -28.43375),0.0
350,C238,-28.42691333,113.7050483,22/04/2021,07:23:09,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,SAV,POINT (113.7050483 -28.42691333),0.0
351,C220,-28.42461667,113.7124183,22/04/2021,07:31:07,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,2.01851851851852,0.879338103149519,0.0,58.0,19.0,0.0,0.0,23.0,21.0,75.0,62.0,Sand,POINT (113.7124183 -28.42461667),0.0
352,C203,-28.4169,113.7048133,22/04/2021,07:41:32,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.033333333333333,0.181020334719393,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (113.7048133 -28.4169),0.0
353,C205,-28.41365667,113.7076133,22/04/2021,07:50:02,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (113.7076133 -28.41365667),0.0
354,C232,-28.40560667,113.7136467,22/04/2021,07:59:34,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.142857142857143,0.352453688425121,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (113.7136467 -28.40560667),0.0
355,C245,-28.39655333,113.7047433,22/04/2021,08:11:27,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.071428571428571,0.259398891052157,0.0,1.0,0.0,0.0,0.0,99.0,0.0,80.0,80.0,Sand,POINT (113.7047433 -28.39655333),0.0
356,C214,-28.409755,113.700605,22/04/2021,08:22:31,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,2.73684210526316,0.720275636462322,0.0,97.0,0.0,0.0,0.0,3.0,3.0,74.0,72.0,SAV,POINT (113.700605 -28.409755),0.0
357,C207,-28.41184667,113.6931283,22/04/2021,08:31:08,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,80.0,80.0,Sand,POINT (113.6931283 -28.41184667),0.0
358,C241,-28.41564333,113.6763917,22/04/2021,08:42:18,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (113.6763917 -28.41564333),0.0
359,C237,-28.39623833,113.6821617,22/04/2021,08:55:42,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,1.05,0.746176695573474,0.0,15.0,0.0,0.0,0.0,85.0,0.0,80.0,80.0,Sand,POINT (113.6821617 -28.39623833),0.0
360,C258,-28.39555,113.656925,22/04/2021,09:07:42,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,1.13559322033898,0.681216637744155,0.0,39.0,0.0,0.0,0.0,61.0,0.0,80.0,80.0,Sand,POINT (113.656925 -28.39555),0.0
361,C242,-28.39432667,113.650655,22/04/2021,09:21:54,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.766666666666667,0.426521868085099,0.0,6.0,0.0,0.0,0.0,94.0,0.0,80.0,80.0,Sand,POINT (113.650655 -28.39432667),0.0
362,C212,-28.381585,113.6429883,22/04/2021,09:32:32,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.818181818181818,0.840874965182522,0.0,5.0,0.0,0.0,0.0,95.0,0.0,80.0,80.0,Sand,POINT (113.6429883 -28.381585),0.0
363,C254,-28.39018333,113.6352433,22/04/2021,09:43:24,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,2.55555555555556,0.924849129290657,0.0,70.0,0.0,0.0,0.0,30.0,1.0,75.0,74.0,Sand,POINT (113.6352433 -28.39018333),0.0
364,C243,-28.4169,113.6069017,22/04/2021,09:59:40,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,75.0,69.0,SAV,POINT (113.6069017 -28.4169),0.0
365,C259,-28.42822,113.60407,22/04/2021,10:08:57,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,2.67241379310345,0.632120658992973,0.0,69.0,24.0,0.0,0.0,7.0,4.0,73.0,70.0,SAV,POINT (113.60407 -28.42822),0.0
366,C236,-28.44607,113.6343383,22/04/2021,10:24:24,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,2.6,0.596284793999944,0.0,0.0,75.0,0.0,0.0,25.0,29.0,76.0,59.0,Sand,POINT (113.6343383 -28.44607),0.0
367,C215,-28.42085167,113.6317733,22/04/2021,10:37:27,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,1.9,1.44621071207788,0.0,59.0,0.0,0.0,0.0,41.0,0.0,80.0,80.0,Sand,POINT (113.6317733 -28.42085167),0.0
368,C226,-28.424115,113.6495917,22/04/2021,10:49:47,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,3.0,0.0,0.0,93.0,7.0,0.0,0.0,0.0,43.0,80.0,56.0,SAV,POINT (113.6495917 -28.424115),0.0
369,C211,-28.41806667,113.65175,22/04/2021,10:59:01,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,1.48484848484848,1.38388999387651,0.0,17.0,0.0,0.0,0.0,83.0,5.0,80.0,76.0,Sand,POINT (113.65175 -28.41806667),0.0
370,C257,-28.41997,113.67311,22/04/2021,11:17:30,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.016666666666667,0.129099444873581,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (113.67311 -28.41997),0.0
371,C210,-28.422925,113.67652,22/04/2021,11:25:22,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,80.0,80.0,Sand,POINT (113.67652 -28.422925),0.0
372,C253,-28.40858333,113.6816883,22/04/2021,11:37:43,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,1.03333333333333,1.0078785685982,0.0,26.0,0.0,0.0,0.0,74.0,0.0,81.0,81.0,Sand,POINT (113.6816883 -28.40858333),0.0
373,C229,-28.40680667,113.6870667,22/04/2021,11:46:52,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,0.066666666666667,0.251548874293232,0.0,4.0,0.0,0.0,0.0,96.0,0.0,80.0,80.0,Sand,POINT (113.6870667 -28.40680667),0.0
374,C250,-28.418455,113.695055,22/04/2021,12:05:50,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.971428571428571,0.239045721866879,0.0,5.0,0.0,0.0,0.0,95.0,0.0,80.0,80.0,Sand,POINT (113.695055 -28.418455),0.0
375,C222,-28.42366833,113.6953467,22/04/2021,12:15:29,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.033333333333333,0.181020334719393,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (113.6953467 -28.42366833),0.0
376,C218,-28.42956833,113.6943333,22/04/2021,12:31:31,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,80.0,80.0,Sand,POINT (113.6943333 -28.42956833),0.0
377,C234,-28.43103333,113.6885983,22/04/2021,12:39:59,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,1.15,0.577105577392584,0.0,61.0,0.0,0.0,0.0,39.0,29.0,80.0,62.0,Sand,POINT (113.6885983 -28.43103333),0.0
378,C225,-28.4278,113.6726633,22/04/2021,12:52:58,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,2.82,0.437525509460387,1.0,95.0,0.0,0.0,0.0,4.0,4.0,80.0,77.0,SAV,POINT (113.6726633 -28.4278),0.0
379,C260,-28.43442833,113.6754767,22/04/2021,13:01:46,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,2.12903225806452,1.29922891340755,0.0,71.0,0.0,0.0,0.0,29.0,0.0,80.0,80.0,Sand,POINT (113.6754767 -28.43442833),0.0
380,C202,-28.43783833,113.68175,22/04/2021,13:10:00,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,75.0,75.0,SAV,POINT (113.68175 -28.43783833),0.0
381,C233,-28.44465833,113.66957,22/04/2021,13:32:22,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,1.06,1.0956313993608,0.0,0.0,21.0,0.0,0.0,79.0,8.0,71.0,66.0,Sand,POINT (113.66957 -28.44465833),0.0
382,C221,-28.44202167,113.66667,22/04/2021,13:40:03,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,2.5952380952381,0.627014754932929,0.0,85.0,10.0,0.0,0.0,5.0,0.0,61.0,61.0,SAV,POINT (113.66667 -28.44202167),0.0
383,C206,-28.43525833,113.6686217,22/04/2021,13:53:45,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,SAV,POINT (113.6686217 -28.43525833),0.0
384,C209,-28.43587667,113.6551183,22/04/2021,14:05:46,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,2.96825396825397,0.176731431771302,0.0,100.0,0.0,0.0,0.0,0.0,3.0,80.0,78.0,SAV,POINT (113.6551183 -28.43587667),0.0
385,C247,-28.39340167,113.6082383,22/04/2021,14:38:59,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,SAV,POINT (113.6082383 -28.39340167),0.0
386,C231,-28.39103,113.6166283,22/04/2021,14:49:42,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,2.78333333333333,0.613179174927665,0.0,84.0,0.0,0.0,0.0,16.0,0.0,80.0,80.0,SAV,POINT (113.6166283 -28.39103),0.0
387,C251,-28.38639167,113.6023033,22/04/2021,14:59:41,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,2.94915254237288,0.221571877771722,0.0,100.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,SAV,POINT (113.6023033 -28.38639167),0.0
388,C230,-28.38368333,113.5779033,22/04/2021,15:13:36,Wallabi Island,Abrolhos,Moderate,Top,1.25,98.75,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.0,80.0,70.0,SAV,POINT (113.5779033 -28.38368333),0.0
389,C208,-28.364085,113.5855467,22/04/2021,15:25:00,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,0.0,80.0,80.0,Sand,POINT (113.5855467 -28.364085),0.0
390,C255,-28.348225,113.6015,22/04/2021,15:53:45,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,1.25862068965517,0.441701051064854,0.0,57.0,0.0,0.0,0.0,43.0,0.0,75.0,75.0,Sand,POINT (113.6015 -28.348225),0.0
391,C219,-28.34593167,113.6045017,22/04/2021,16:01:25,Wallabi Island,Abrolhos,Moderate,Top,0.0,100.0,2.73015873015873,0.652695384326366,0.0,89.0,0.0,0.0,0.0,11.0,0.0,70.0,70.0,SAV,POINT (113.6045017 -28.34593167),0.0
392,C204,-28.33803333,113.601715,22/04/2021,16:10:17,Wallabi Island,Abrolhos,Good,Top,0.0,100.0,0.2,0.403375587271689,0.0,0.0,1.0,0.0,0.0,99.0,0.0,80.0,80.0,Sand,POINT (113.601715 -28.33803333),0.0
393,C339,-28.19644167,114.2278367,24/04/2021,09:40:14,Port Gregory,,Moderate,Top,0.0,100.0,2.42592592592593,0.767299893447781,0.0,15.0,42.0,0.0,0.0,44.0,23.0,76.0,62.0,Sand,POINT (114.2278367 -28.19644167),0.0
394,C359,-28.17501333,114.2279383,24/04/2021,10:19:00,Port Gregory,,Moderate,Top,0.0,100.0,0.584905660377358,0.569546454651248,0.0,12.0,0.0,0.0,0.0,88.0,0.0,76.0,76.0,Sand,POINT (114.2279383 -28.17501333),0.0
395,C331,-28.179425,114.22216,24/04/2021,10:26:47,Port Gregory,,Moderate,Top,0.0,100.0,2.98181818181818,0.134839972492648,0.0,100.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,SAV,POINT (114.22216 -28.179425),0.0
396,C355,-28.18628333,114.2236317,24/04/2021,10:35:27,Port Gregory,,Moderate,Top,0.0,100.0,1.21739130434783,0.41702882811415,0.0,89.0,0.0,0.0,0.0,11.0,19.0,74.0,62.0,SAV,POINT (114.2236317 -28.18628333),0.0
397,C308,-28.18743167,114.2317083,24/04/2021,10:43:53,Port Gregory,,Moderate,Top,0.0,100.0,0.4,0.687551650952329,0.0,14.0,0.0,0.0,0.0,86.0,0.0,79.0,79.0,Sand,POINT (114.2317083 -28.18743167),0.0
398,C319,-28.18974667,114.2391383,24/04/2021,10:55:38,Port Gregory,,Good,Top,0.0,100.0,1.83636363636364,0.37335497772755,0.0,0.0,94.0,0.0,0.0,6.0,11.0,70.0,63.0,SAV,POINT (114.2391383 -28.18974667),0.0
399,C304,-28.19067833,114.24428,24/04/2021,11:07:32,Port Gregory,,Good,Top,0.0,100.0,0.035087719298246,0.185637153830276,13.0,0.0,21.0,0.0,0.0,66.0,1.0,72.0,71.0,Sand,POINT (114.24428 -28.19067833),0.0
400,C335,-28.19396167,114.2508883,24/04/2021,11:18:58,Port Gregory,,Good,Top,0.0,100.0,0.04,0.197948663722157,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,80.0,Sand,POINT (114.2508883 -28.19396167),0.0
401,C351,-28.19686833,114.255585,24/04/2021,11:31:26,Port Gregory,,Good,Top,0.0,100.0,0.5,0.504878164297401,0.0,2.0,17.0,0.0,0.0,82.0,6.0,70.0,66.0,Sand,POINT (114.255585 -28.19686833),0.0
402,C346,-28.19833667,114.2578083,24/04/2021,11:38:51,Port Gregory,,Good,Top,0.0,100.0,0.666666666666667,0.476731294622796,0.0,0.0,55.0,0.0,0.0,45.0,4.0,70.0,67.0,Sand,POINT (114.2578083 -28.19833667),0.0
403,C362,-28.19528667,114.2462917,24/04/2021,11:59:11,Port Gregory,,Moderate,Top,0.0,100.0,1.66666666666667,0.70510647511063,1.0,68.0,0.0,0.0,0.0,31.0,0.0,75.0,75.0,Sand,POINT (114.2462917 -28.19528667),0.0
404,C303,-28.22737833,114.3145767,24/04/2021,12:58:26,Port Gregory,,Moderate,Top,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,71.0,71.0,Sand,POINT (114.3145767 -28.22737833),0.0
405,C337,-28.24266667,114.3237767,24/04/2021,13:15:58,Port Gregory,,Moderate,Top,0.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,72.0,71.0,SAV,POINT (114.3237767 -28.24266667),0.0
406,C350,-28.23296333,114.2804867,24/04/2021,14:53:20,Port Gregory,,Moderate,Top,0.0,100.0,2.76,0.624663174545013,0.0,0.0,81.0,0.0,0.0,19.0,26.0,72.0,57.0,SAV,POINT (114.2804867 -28.23296333),0.0
407,C340,-28.2318,114.27789,24/04/2021,15:00:49,Port Gregory,,Moderate,Top,0.0,100.0,2.92452830188679,0.266678761215811,0.0,0.0,97.0,0.0,0.0,3.0,4.0,74.0,71.0,SAV,POINT (114.27789 -28.2318),0.0
